Asset Id,Address,Polygon,Zone,Section,Mode of operation,Controller Type,State/County,systemControl,constructionStatus,municipality,Latitude,Longitude,Ramp_Indicator
4677,SW 62 Av & SW 70 St,77,8,226,Traffic Responsive,D170,County,ATMS,Existing,South Miami,25.705933,-80.2935,0
4686,SW 59 Pl & SW 70 St,77,8,226,Traffic Responsive,D170,County,ATMS,Existing,South Miami,25.70605,-80.29051,0
3975,Milam Dairy Rd & NW 74 St Conn,32,5,227,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.839968,-80.314095,0
4528,Milam Dairy Rd & NW 74 St,32,5,227,Traffic Responsive,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.84072,-80.31413,0
4903,NW 69 Av & NW 74 St,32,5,227,Traffic Responsive,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.840715,-80.310135,0
2828,E 4 Av / E 33 St / E 34 St,134,4,229,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.852823,-80.27467,0
2838,E 41 St / E 6 Av / E 7 Av,134,6,229,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.859932,-80.26907,0
2873,E 4 Av & E 32 St,134,4,229,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.851433,-80.27462,0
2875,E 4 Av & E 41 St,134,4,229,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.859755,-80.27466,0
4738,E 6 Av & E 32 St,134,4,229,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.851593,-80.27056,0
6870,E 4 Av & E 43 St,134,4,229,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.861626,-80.27464,0
2856,E 1 Av & E 3 St,35,4,230,SCOOT,D170,County,ATMS,Existing,Hialeah,25.82452,-80.27937,0
3828,E 1 Av & E 6 St,35,4,230,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.827238,-80.279465,0
5543,SW 344 St @ SW 10100 Blk,69,9,232,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.448141,-80.353226,0
2028,NE 167 St / NE 10 Av / NE 11 Av,12,1,233,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.929003,-80.17864,0
3529,NE 12 Av & NE 167 St,12,1,233,Fully Actuated,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.929094,-80.1762,0
3564,NE 10 Av & NE 171 St,12,1,233,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.93261,-80.180374,0
3950,NE 14 Av & NE 167 St,12,1,233,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.929253,-80.1722,0
5204,NE 13 Av & NE 167 St,12,1,233,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.929167,-80.17422,0
3295,NE 15 Av & NE 167 St,12,1,234,Fully Actuated,D170,County,ATMS,Existing,North Miami Beach,25.929337,-80.17016,0
3504,NE 15 Av / NE 178 St / NE 179 St,12,1,234,Fully Actuated,D170,County,ATMS,Existing,North Miami Beach,25.939713,-80.17059,0
4232,NE 15 Av / NE 169 Ter / S Glades Dr,12,1,234,Fully Actuated,D170,County,ATMS,Existing,North Miami Beach,25.931828,-80.17027,0
4359,NE 15 Av & NE 171 St,12,1,234,Fully Actuated,D170,County,ATMS,Existing,North Miami Beach,25.933035,-80.1703,0
4868,NE 15 Av / NE 168 St / NE 169 Ter,12,1,234,Fully Actuated,D170E,County,ATMS,Existing,North Miami Beach,25.930626,-80.17019,0
2649,Alton Rd & Chase Av & N Bay Rd,5,2,235,Fully Actuated,D170,State,ATMS,Existing,Miami Beach,25.808758,-80.13636,1
2651,Alton Rd & Sullivan Dr & 43 St,5,2,235,Traffic Responsive,D170,State,ATMS,Existing,Miami Beach,25.81493,-80.1379,1
2652,Alton Rd & 47 St,5,2,235,Traffic Responsive,D170,State,ATMS,Existing,Miami Beach,25.822865,-80.13548,0
4153,Alton Rd / Delaware Av / Lakeview Dr,5,2,235,Traffic Responsive,D170,State,ATMS,Existing,Miami Beach,25.826939,-80.131485,0
4740,W 16 Av & W 44 Pl,29,4,236,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.862514,-80.31476,0
4741,W 16 Av & W 46 St,29,4,236,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.8639,-80.3148,0
5199,W 16 Av & W 37 St,29,4,236,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.855276,-80.314545,0
5399,W 16 Av & W 41 St,29,4,236,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.858887,-80.31466,0
5738,W 18 Ct & W 44 Pl,29,4,236,SCOOT,D170,County,ATMS,Existing,Hialeah,25.862522,-80.319565,0
6412,W 18 Av & W 41 St,29,4,236,SCOOT,D170,County,ATMS,Existing,Hialeah,25.858915,-80.318695,0
6500,W 18 Av & W 37 St,29,4,236,SCOOT,D170,County,ATMS,Existing,Hialeah,25.855282,-80.31859,0
4795,Snapper Creek Rd & SW 107 Av,50,7,237,Fully Actuated,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.70215,-80.36623,0
5786,SW 107 Av & SW 76 St,50,7,237,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.69722,-80.36608,0
2990,SW 248 St / SW 161 Av / SW 162 Av,61,9,238,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.536083,-80.45289,0
4328,Krome Av & SW 296 St,61,9,238,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.491758,-80.47758,0
4783,Krome Av & SW 184 St,61,9,238,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.594288,-80.47847,0
4784,Krome Av & SW 200 St,61,9,238,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.579699,-80.47835,0
4785,Krome Av & SW 248 St,61,9,238,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.535751,-80.47802,0
4787,Krome Av & SW 216 St,61,9,238,SCOOT,D170E,State,ATMS,Existing,Unincorporated Miami-Dade,25.565119,-80.47823,0
4788,Krome Av & SW 232 St,61,9,238,SCOOT,D170E,State,ATMS,Existing,Unincorporated Miami-Dade,25.550508,-80.47808,0
4789,Krome Av & SW 264 St,61,9,238,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.521063,-80.47788,0
4790,Krome Av & SW 288 St,61,9,238,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.499043,-80.477684,0
2840,W 29 St / W 10 Av / W 11 Av,136,4,239,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.847996,-80.303,0
3331,W 8 Av & W 29 St,136,4,239,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.848013,-80.29826,0
3847,W 6 Av & W 29 St,136,4,239,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.848005,-80.294266,0
4277,W 10 Av & W 29 St,136,4,239,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.847996,-80.30229,0
4806,W 5 Av & W 29 St,136,4,239,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.847996,-80.292244,0
5800,W 14 Av & W 29 St,136,4,239,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.847992,-80.31033,0
4419,Old Cutler Rd / Campana Av / SW 105 St,75,8,214,Traffic Responsive,D170,County,ATMS,Existing,Coral Gables,25.674473,-80.277885,0
3158,Ingraham Ter & LeJeune Rd,79,8,215,Traffic Responsive,D170,County,ATMS,Existing,Coral Gables,25.707191,-80.26093,0
4613,Hardee Rd & LeJeune Rd,79,8,215,Fully Actuated,D170,County,ATMS,Existing,Coral Gables,25.712671,-80.2611,0
4892,Edgewater Dr & Ingraham Ter,79,8,215,Traffic Responsive,D170,County,ATMS,Existing,Coral Gables,25.707096,-80.25948,0
2938,Franjo Rd & SW 184 St,73,9,216,Fully Actuated,D170,County,ATMS,Existing,Cutler Bay,25.598782,-80.34812,0
3416,Franjo Rd / SW 184 St / SW 185 Ter,73,9,216,Fully Actuated,D170,County,ATMS,Existing,Cutler Bay,25.597057,-80.34811,0
5046,Galloway Rd & SW 184 St,73,9,216,Fully Actuated,D170,County,ATMS,Existing,Cutler Bay,25.599178,-80.33207,0
3091,SW 97 Av / SW 12 St / SW 14 St,47,7,217,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.757433,-80.35208,0
3340,SW 97 Av & SW 16 St,47,7,217,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.754448,-80.35186,0
4313,SW 92 Av & SW 16 St,47,7,217,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.754692,-80.34393,0
5659,SW 92 Av & SW 12 St,47,7,217,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.758358,-80.34408,0
2579,University Dr / Campo Sano Av / Pisano Av,80,8,218,Fully Actuated,D170,County,ATMS,Existing,Coral Gables,25.724375,-80.273254,0
2601,Blue Rd & Granada Blvd,80,8,218,Fully Actuated,D170,County,ATMS,Existing,Coral Gables,25.726992,-80.27141,0
2602,Blue Rd & University Dr,80,8,218,Fully Actuated,D170,County,ATMS,Existing,Coral Gables,25.726952,-80.272995,0
2043,NW 71 St / NW 13 Av / NW 14 Av,120,6,219,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.839296,-80.22023,0
3519,NW 12 Av & NW 71 St,120,6,219,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.839409,-80.216995,0
4780,NW 12 Av & NW 67 St,120,6,219,Fully Actuated,D170,County,ATMS,Existing,Miami,25.835716,-80.21679,0
4794,NW 12 Av & NW 75 St,120,6,219,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.843077,-80.21716,0
2209,Douglas Rd & Main Hwy,79,8,220,Traffic Responsive,D170,County,ATMS,Existing,Miami,25.717937,-80.25309,0
4125,Hibiscus St & Main Hwy,79,8,220,Traffic Responsive,D170,County,ATMS,Existing,Miami,25.720972,-80.24876,0
6740,Douglas Rd & Ingraham Hwy,79,8,220,Traffic Responsive,D170,County,ATMS,Existing,Miami,25.714283,-80.252975,0
3099,NW 32 Av & NW 103 St,132,6,221,Fully Actuated,D170,State,ATMS,Reconstruction,Unincorporated Miami-Dade,25.867788,-80.25078,0
3945,NW 32 Av & NW 106 St,132,6,221,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.870434,-80.25088,0
4178,NW 32 Av & NW 110 St,132,6,221,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.873915,-80.251015,0
2962,Coral Way & Galloway Rd,47,7,222,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.747631,-80.335655,0
3196,SW 16 St / SW 82 Pl / SW 83 Av,47,7,222,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.755083,-80.32998,0
3231,Galloway Rd & SW 16 St,47,7,222,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.754906,-80.33592,0
3791,SW 82 Av & SW 16 St,47,7,222,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.755135,-80.32781,0
3864,Galloway Rd & SW 32 St,47,7,222,SCOOT,D170,State,ATMS,Existing,Unincorporated Miami-Dade,25.740389,-80.33575,0
3967,Coral Way @ SW 8500 Blk,47,7,222,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.747692,-80.33398,0
4585,NW 30 Av & NW 11 St,100,5,56,Fully Actuated,D170,County,ATMS,Existing,Miami,25.783031,-80.244,0
5325,Hammocks Blvd @ SW 10000 Blk,54,7,250,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.673065,-80.44415,0
5580,NW 97 Av & NW 33 St,33,5,263,Fully Actuated,D170,County,ATMS,Existing,Doral,25.804403,-80.353355,0
4331,W 8 Av & W 25 St,135,4,287,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.844364,-80.29819,0
4798,NW 7 St / NW 32 Pl / NW 33 Av,100,5,56,SCOOT,D170,County,ATMS,Existing,Miami,25.779135,-80.249405,0
5127,Tamiami Canal Rd & NW 7 St,103,5,79,SCOOT,D170,County,ATMS,Existing,Miami,25.777796,-80.29489,0
4827,Delaware Pkwy & NW 17 St,100,5,56,Fully Actuated,D170,County,ATMS,Existing,Miami,25.790545,-80.24159,0
5398,SW 147 Av & SW 96 St,54,7,250,Fully Actuated,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.67752,-80.43272,0
5134,NW 60 Av & NW 7 St,103,5,79,SCOOT,D170,County,ATMS,Existing,Miami,25.777798,-80.29373,0
5728,NW 102 Av & NW 52 St,33,5,263,Fully Actuated,D170,County,ATMS,Existing,Doral,25.820902,-80.360306,0
4633,SW 182 Av & SW 344 St,68,9,290,Fully Actuated,D170,State,ATMS,Existing,Florida City,25.447796,-80.48535,0
5431,SW 146 Av & SW 96 St,54,7,250,Fully Actuated,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.677338,-80.43069,0
5791,NW 34 Av & NW 7 St,100,5,56,SCOOT,D170,County,ATMS,Existing,Miami,25.779095,-80.25108,0
6074,NW 104 Av & NW 41 St,33,5,263,Traffic Responsive,2070 LX,County,Centracs,Reconstruction,Doral,25.811623,-80.36552,0
5443,NW 62 Av & NW 7 St,103,5,79,SCOOT,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.777725,-80.29794,0
4634,SW 162 Av & SW 312 St,68,9,290,SCOOT,D170,County,ATMS,Existing,Homestead,25.477375,-80.452774,0
5673,Hammocks Blvd & SW 152 Av,54,7,250,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.675865,-80.441025,0
6160,NW 97 Av & NW 52 St,33,5,263,Fully Actuated,D170,County,ATMS,Existing,Doral,25.820843,-80.35384,0
5550,NW 7 St / NW 51 Av / NW 53 Av,103,5,79,SCOOT,D170E,County,ATMS,Existing,Miami,25.77841,-80.27844,0
4754,SW 167 Av & SW 312 St,68,9,290,SCOOT,D170,County,ATMS,Reconstruction,Homestead,25.477314,-80.4609,0
5770,Hammocks Blvd & SW 96 St,54,7,250,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.678146,-80.435585,0
6314,NW 107 Av & NW 52 St,33,5,263,Fully Actuated,D170,County,ATMS,Existing,Doral,25.821882,-80.36976,0
6422,Red Rd & SR- 836 EB Off,103,5,79,Fully Actuated,2070 LX,County,,Reconstruction,Unincorporated Miami-Dade,25.783821,-80.28853,1
4924,SW 187 Av & SW 344 St,68,9,290,Fully Actuated,D170,State,ATMS,Existing,Florida City,25.447786,-80.49342,0
5961,SW 157 Av & SW 104 St,54,7,250,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.669706,-80.44933,0
6969,SR- 836 WB & NW 27 Av,100,5,56,Traffic Responsive,,County,ATMS,Future Construction,Miami,25.785772,-80.23955,1
6650,NW 114 Av & NW 50 St,33,5,263,Fully Actuated,D170,County,ATMS,Existing,Doral,25.818884,-80.38178,0
6690,SW 344 St / SW 183 Av / SW 184 Av,68,9,290,Fully Actuated,,County,ATMS,Existing,Florida City,25.447819,-80.48873,0
5117,Fontainebleau Blvd & NW 97 Av,41,5,291,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.775736,-80.35368,0
5258,Fontainebleau Blvd & Park Blvd,41,5,291,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.772413,-80.339806,0
5938,NW 97 Av NB & NW 12 St,41,5,291,Fully Actuated,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.783424,-80.35246,0
6505,NW 97 Av @ NW 900 Blk,41,5,291,Fully Actuated,,County,ATMS,Existing,Unincorporated Miami-Dade,25.778212,-80.35359,0
6666,NW 93 Ct & NW 12 St,41,5,291,Fully Actuated,D170E,County,ATMS,Existing,Unincorporated Miami-Dade,25.78342,-80.34769,0
6680,Fontainebleau Blvd @ NW 9500 Blk,41,5,291,Fully Actuated,D170,County,ATMS,Existing,Unincorporated Miami-Dade,25.775505,-80.350845,0
4554,Fontainebleau Blvd & NW 107 Av & NW 7 St,40,5,292,Traffic Responsive,D170,State,ATMS,Existing,Sweetwater,25.775581,-80.36955,0
4592,NW 107 Av & NW 12 St,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Sweetwater,25.784208,-80.368706,0
4599,NW 107 Av & NW 14 St,40,5,292,Traffic Responsive,D170,County,ATMS,Reconstruction,Sweetwater,25.786171,-80.36877,0
4608,SR- 836 EB Off & NW 107 Av SB,40,5,292,Traffic Responsive,D170,State,ATMS,Existing,Sweetwater,25.778093,-80.36934,1
5397,NW 7 St @ NW 10800 Blk,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Sweetwater,25.775564,-80.37116,0
5765,NW 109 Av & NW 7 St,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Sweetwater,25.775503,-80.37359,0
5892,NW 107 Av & NW 19 St,40,5,292,Traffic Responsive,D170,County,ATMS,Reconstruction,Sweetwater,25.791647,-80.36892,0
6048,SR- 836 WB On & NW 107 Av SB,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Sweetwater,25.781874,-80.36884,1
6097,SR- 836 WB Off & NW 107 Av NB,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Sweetwater,25.78185,-80.36858,1
6660,NW 12 St @ NW 10500 Blk,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Doral,25.783714,-80.36672,0
6789,NW 107 Av & NW 17 St,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Sweetwater,25.789745,-80.36883,0
6799,NW 12 St @ NW 10400 Blk,40,5,292,Traffic Responsive,D170,County,ATMS,Existing,Doral,25.782701,-80.36306,0
2285,NW 7 St / NW 40 Av / NW 40 Ct,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.778767,-80.262146,0
2334,Douglas Rd & NW 7 St,101,5,293,SCOOT,D170,County,ATMS,Reconstruction,Miami,25.778934,-80.255714,0
3998,NW 47 Av & NW 7 St,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.778704,-80.27192,0
3999,NW 45 Av & NW 7 St,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.778713,-80.26954,0
4400,NW 39 Av & NW 7 St,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.778828,-80.25983,0
4902,NW 7 St / NW 47 Av / NW 48 Av,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.778646,-80.27315,0
4911,NW 43 Av & NW 7 St,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.778725,-80.26598,0
6443,NW 7 St @ NW 4800 Blk,101,5,293,SCOOT,D170,County,ATMS,Existing,Miami,25.77855,-80.27526,0
3708,W 16 Av / W 74 St / W 76 St,26,4,295,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.890297,-80.31588,0
4106,W 16 Av & W 76 St,26,4,295,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.891573,-80.31594,0
5331,W 16 Av & W 84 St,26,4,295,Fully Actuated,D170,County,ATMS,Existing,Hialeah,25.89854,-80.31622,0
2316,South River Dr & NW 8 Av & NW 4 St,108,2,30,Fully Actuated,D170,State,ATMS,Existing,Miami,25.777609,-80.20785,0
2326,North River Dr & NW 7 Av & NW 5 St,108,2,30,Fully Actuated,D170,State,ATMS,Existing,Miami,25.778584,-80.20642,0
2340,NW 7 Av & NW 8 St,108,2,30,Fully Actuated,D170,State,ATMS,Reconstruction,Miami,25.781443,-80.20674,0
2348,NW 7 Av & NW 10 St,108,2,30,Fully Actuated,D170,State,ATMS,Reconstruction,Miami,25.783394,-80.20677,0
2356,NW 7 Av & NW 11 St,108,2,30,Fully Actuated,D170,State,ATMS,Reconstruction,Miami,25.784346,-80.20679,0
2375,NW 7 Av & NW 14 St,108,2,30,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.787855,-80.206924,0
2387,NW 7 Av & NW 17 St,108,2,30,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.791569,-80.20697,0
2399,NW 7 Av & NW 20 St,108,2,30,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.79524,-80.207016,0
2422,NW 7 Av & NW 29 St,108,2,30,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.80361,-80.2073,0
3258,NW 7 Av & NW 23 St,108,2,30,SCOOT,D170,State,ATMS,Reconstruction,Miami,25.798927,-80.20714,0
3260,NW 7 Av & NW 6 St,108,2,30,Fully Actuated,D170,State,ATMS,Existing,Miami,25.779524,-80.20665,0
6670,"NW 84 Av & NW 74 St, Miami FL",32,5,83,Traffic Responsive,,County,,Future Construction,Medley,25.84062,-80.33421,0
6779,"South River Dr & NW 89 Av, Miami FL",30,4,147,SCOOT,,County,ATMS,Future Construction,Medley,25.86706,-80.34109,0
6850,"South River Dr & NW 87 Av, Miami FL",30,4,147,SCOOT,D170E,County,,Future Construction,Medley,25.865469,-80.33896,0
6851,"Okeechobee Rd & NW 87 Av, Miami FL",30,4,147,SCOOT,D170E,County,,Future Construction,Hialeah Gardens,25.86714,-80.33904,0
6899,"SW 97 Av & SW 28 St, Miami FL",46,7,0,Fully Actuated,,County,,Future Construction,,25.74342,-80.35167,0
6911,"NW 79 Av & NW 33 St, Miami FL",36,5,257,Fully Actuated,,County,ATMS,Future Construction,Doral,25.80433,-80.32516,0
6920,"Krome Av & SW 136 St, Miami FL",61,9,0,SCOOT,,County,ATMS,Future Construction,,25.638689,-80.47959,0
6946,"SW 117 Av & SW 4600 Blk, Miami FL",49,7,0,,,County,,Future Construction,,25.723766,-80.38289,1
6947,"SW 117 Av & SW 43 Ter, Miami FL",48,7,0,Fully Actuated,,County,,Future Construction,,25.72704,-80.38314,0
6952,"Collins Av / 178 St / 182 St, Miami FL",7,1,91,SCOOT,,County,,Future Construction,Sunny Isles Beach,25.942856,-80.1212,0
6962,"NW 37 Ct & NW 25 St, Miami FL",111,5,0,Fully Actuated,,County,ATMS,Future Construction,,25.798937,-80.25781,0
6964,"NW 27 Av & NW 24 St, Miami FL",116,5,0,Traffic Responsive,D170E,County,,Future Construction,,25.79889,-80.23998,0
6966,"NE 1 Av & NE 9 St, Miami FL",106,3,0,SCOOT,,County,,Future Construction,,25.78287,-80.19221,0
6967,"NE 2 Av & NE 9 St, Miami FL",106,3,0,SCOOT,,County,,Future Construction,,25.78292,-80.19055,0
6971,"NW 99 Av & NW 58 St, Miami FL",33,5,0,Fully Actuated,,County,,Future Construction,,25.826069,-80.35793,0
6973,"NW 12 St @ NW 12100 Blk, Miami FL",39,5,0,Fully Actuated,,County,,Future Construction,,25.78264,-80.39097,0
6975,"SW 312 St & SR- 821 NB Off, Miami FL",69,9,0,SCOOT,,County,,Future Construction,,25.477312,-80.4401,1
6982,"Red Rd & SW 104 St, Miami FL",75,8,169,Fully Actuated,,County,ATMS,Future Construction,,25.67485,-80.28434,0
6984,"Bird Rd SW 149 Av, Miami FL",1,7,52,SCOOT,,County,ATMS,Future Construction,Unincorporated Miami-Dade,25.7285,-80.43567,0
6985,"NW 104 Av & NW 33 St, Miami FL",38,5,265,Fully Actuated,,County,ATMS,Future Construction,Doral,25.80437,-80.365295,0
6986,"I- 75 NB & Miami Gardens Dr, Miami FL",25,2,282,SCOOT,,County,,Future Construction,,25.942352,-80.34832,1
6988,"NW 107 Av NW 60 St, Miami FL",33,5,258,Fully Actuated,,County,,Future Construction,Doral,25.827917,-80.3699,0
6989,"SW  89 Av  &  SW   8 St, Miami FL",44,5,46,SCOOT,,County,,Future Construction,Unincorporated Miami-Dade,25.76178,-80.34016,0
6990,"Krome Av  &  SW 192 St, Miami FL",61,9,0,SCOOT,,County,,Future Construction,,25.58699,-80.47822,0
6991,"SW 147 Av  @  SW  2700 Blk, Miami FL",45,7,0,Fully Actuated,,County,,Future Construction,,25.74197,-80.43218,0
6992,"NW 117 Pl  &  NW  25 St, Miami FL",38,5,0,Fully Actuated,,County,ATMS,Future Construction,,25.796791,-80.38666,0
6995,"Dade Blvd  &  West Av, Miami FL",3,3,274,SCOOT,,County,ATMS,Future Construction,Miami Beach,25.79273,-80.14247,0
7603,"SW 8 St / SW 5 & 6 Ave, Miami FL",91,3,0,SCOOT,,County,,,,25.766096,-80.20358,0
7607,"NW 19 Ave & NW 28 ST, Miami FL",115,6,0,Fully Actuated,,County,ATMS,N/A,,25.80202,-80.22766,0
7612,"NW 82 Ave & NW 35 St, Miami FL",36,5,0,Fully Actuated,D170E,County,,,Doral,25.80761,-80.32922,0
7619,"NW 27 Ave / NW 171 St/173 Terr, Miami FL",18,1,0,SCOOT,D170E,County,,,Miami Gardens,25.93097,-80.24483,0
7651,"NW 68 Ave & NW 179 St, Miami FL",24,4,0,Fully Actuated,,County,,,,25.93546,-80.31186,0
7652,"NW 24 Ave & NW 119 St, Miami FL",130,6,0,SCOOT,2070 LX,County,,,,25.882689,-80.23876,0
7655,"SW 147 Ave & SW 8 St, Miami FL",44,7,0,SCOOT,,County,,,,25.76086,-80.432884,0
7672,"NW 54 St / NW 3 Ave & 4 Ave, Miami FL",118,1,0,Fully Actuated,,County,,,,25.825102,-80.202614,0
7673,"NW 54 St / NW 1 Ave & 1 Ct, Miami FL",118,3,0,Fully Actuated,D170E,County,,,,25.825212,-80.19871,0
7676,"NW 54 St / NE Miami Pl & NE 1 Ave, Miami FL",118,2,0,Fully Actuated,,County,,,,25.825302,-80.19451,0
7680,"NE 54 St / NE 3 Ave & 3 Ct, Miami FL",117,2,0,Fully Actuated,D170E,County,,,,25.82544,-80.18915,0
7695,"Douglas Rd & SW 26 St, Miami FL",87,8,0,Fully Actuated,,County,,,,25.74298,-80.254295,0
7699,"Alton Rd & 4 St, Miami FL",3,3,0,SCOOT,D170E,County,,,Miami Beach,25.77349,-80.14018,1
7700,"SW 137 Ave & SW 11 St, Miami FL",44,7,0,SCOOT,,County,,,,25.75711,-80.416885,0
7713,"Collins Avenue @ 79 Street, Miami FL",6,2,0,SCOOT,,County,,,Miami Beach,25.86416,-80.12104,0
7766,"SW 117 AV & SW 248 ST, Miami FL",71,9,0,Fully Actuated,,County,,,,25.537071,-80.380104,0
7789,"Fontainebleau Blvd & West Park Dr, Miami FL",40,5,292,Traffic Responsive,,County,,,,25.775301,-80.36706,0
