,Asset Id,Address,Latitude,Longitude,proposed_MoO
780,2280,NW 1 Pl / NW 18 St / NW 19 St,25.793304,-80.198425,NO SCOOT
781,2393,N Miami Av & N 20 St,25.795527,-80.194855,NO SCOOT
782,2395,NW 1 Pl & NW 20 St,25.795362,-80.19851,NO SCOOT
783,2397,NW 3 Av & NW 20 St,25.795338,-80.20038,NO SCOOT
784,3413,NW 20 St / NW 5 Av / NW 5 Ct,25.79526,-80.203445,NO SCOOT
785,5030,NW 3 Av & NW 17 St,25.791658,-80.20003,NO SCOOT
786,2504,NW 7 Av & NW 95 St,25.86186,-80.209694,SCOOT
787,2509,NW 7 Av & NW 103 St,25.869232,-80.209915,SCOOT
788,2514,NW 7 Av & NW 111 St,25.876492,-80.21025,SCOOT
789,2517,NW 7 Av & NW 119 St,25.883734,-80.21059,SCOOT
790,2536,Opa-Locka Blvd & NW 7 Av,25.899744,-80.21135,SCOOT
791,2548,N Miami Blvd & NW 7 Av & NW 125 St,25.889181,-80.21085,SCOOT
792,2554,NW 7 Av & NW 131 St,25.89464,-80.211105,SCOOT
793,3101,NW 7 Av & NW 135 St,25.898268,-80.21128,SCOOT
794,3169,NW 7 Av / NW 147 St / NW 148 St,25.909714,-80.211685,NO SCOOT
795,3585,NW 7 Av & NW 143 St,25.90556,-80.211624,SCOOT
796,3733,NW 7 Av & NW 151 St,25.912977,-80.21173,SCOOT
797,2178,S Miami Av & Brickell Av,25.75016,-80.20647,SCOOT
798,2267,Brickell Av & SE 26 Rd,25.750402,-80.20397,SCOOT
799,2268,S Miami Av & S 26 Rd,25.751364,-80.204796,SCOOT
800,4321,Brickell Av @ SE 2451 Blk @ SE 2333 Blk,25.751953,-80.20161,SCOOT
801,4786,I - 95 NB On & SW 25 Rd,25.75289,-80.20463,SCOOT
802,4791,S Miami Av & S 25 Rd,25.751982,-80.20388,SCOOT
803,2147,US - 1 / SW 24 Av / SW 27 Av,25.741266,-80.23423,SCOOT
804,2161,SW 22 Av / SW 25 St / SW 26 St,25.744364,-80.22989,SCOOT
805,2177,Bird Rd & Douglas Rd,25.73507,-80.25401,SCOOT
806,2180,US - 1 & SW 17 Av,25.745823,-80.22179,SCOOT
807,2181,US - 1 & SW 22 Av,25.742847,-80.229866,SCOOT
808,2182,US - 1 & SW 27 Av,25.739931,-80.23785,SCOOT
809,2184,US - 1 & SW 32 Av,25.736973,-80.24591,SCOOT
810,2185,Bird Rd & US - 1,25.735172,-80.25077,SCOOT
811,2186,Douglas Rd & US - 1,25.732653,-80.25389,SCOOT
812,2617,Grand Av & LeJeune Rd & Ponce De Leon Blvd,25.72741,-80.26172,SCOOT
813,2620,Grand Av & US - 1,25.727417,-80.260376,SCOOT
814,2621,LeJeune Rd & US - 1,25.726526,-80.26169,SCOOT
815,3625,Ponce De Leon Ext & US - 1,25.729372,-80.257866,SCOOT
816,4679,SW 27 Av & SW 27 Ter,25.740732,-80.2379,SCOOT
817,4680,US - 1 & SW 16 Av,25.746552,-80.21974,SCOOT
818,4689,Bird Rd & SW 38 Av,25.734995,-80.25602,SCOOT
819,4690,Douglas Rd & Peacock Av,25.734116,-80.25396,SCOOT
820,6446,SW 27 Av / SW 25 Ter / SW 26 St,25.743822,-80.23799,SCOOT
821,2993,Caribbean Blvd & US - 1,25.579718,-80.368515,SCOOT
822,3465,US - 1 & SW 248 St,25.536507,-80.41086,SCOOT
823,3502,US - 1 & SW 216 St,25.566256,-80.38158,SCOOT
824,3627,US - 1 & SW 220 St,25.562534,-80.385284,SCOOT
825,3649,US - 1 & SW 112 Av,25.575687,-80.37237,SCOOT
826,3652,US - 1 @ SW 20400 Blk,25.577394,-80.370735,SCOOT
827,4246,Caribbean Blvd @ SW 10900 Blk,25.579117,-80.36777,SCOOT
828,4252,US - 1 & SW 117 Av & SW 211 St,25.571774,-80.37628,SCOOT
829,5049,US - 1 & SW 127 Av & SW 232 St,25.551098,-80.39661,NO SCOOT
830,6042,US - 1 & SW 224 St & Miami Av,25.55889,-80.38883,SCOOT
831,6045,US - 1 & SW 132 Av,25.542927,-80.404686,SCOOT
832,6052,US - 1 & SW 137 Av,25.534605,-80.41283,SCOOT
833,6053,US - 1 & SW 244 St,25.539513,-80.40801,SCOOT
834,6389,SW 117 Av & SW 114 Ct,25.572468,-80.377266,NO SCOOT
835,6634,US - 1 & SW 252 St,25.532793,-80.41459,SCOOT
836,6646,SW 134 Av & SW 248 St,25.536503,-80.40872,NO SCOOT
837,2103,US - 1 & NE 54 St,25.82551,-80.18691,NO SCOOT
838,2105,Federal Hwy & NE 54 St,25.82549,-80.187386,NO SCOOT
839,2109,US - 1 & NE 61 St,25.832642,-80.18404,NO SCOOT
840,2112,US - 1 / NE 66 St / NE 67 St,25.836666,-80.18418,NO SCOOT
841,2113,US - 1 & NE 71 St,25.84031,-80.184326,NO SCOOT
842,2115,US - 1 & NE 78 St,25.847109,-80.184586,NO SCOOT
843,2117,NE 10 Av & NE 79 St,25.84806,-80.17644,SCOOT
844,2118,NE 7 Av & NE 79 St,25.84789,-80.18274,NO SCOOT
845,2119,US -1 & NE 79 St,25.847837,-80.184616,NO SCOOT
846,2120,NE 5 Av & NE 79 St,25.847776,-80.18641,NO SCOOT
847,2121,NE 4 Ct & NE 79 St,25.847721,-80.18831,NO SCOOT
848,2122,NE 4 Av & NE 79 St,25.847698,-80.188965,NO SCOOT
849,3293,Miami Gardens Dr & NE 18 Av,25.946005,-80.16492,SCOOT
850,2125,US - 1 & NE 81 St,25.849415,-80.1847,NO SCOOT
851,3514,US - 1 & NE 82 St,25.85015,-80.18473,NO SCOOT
852,3516,NE 10 Av & NE 82 St,25.850367,-80.176544,NO SCOOT
853,3636,US - 1 & NE 76 St,25.84497,-80.18452,NO SCOOT
854,3877,US - 1 & NE 64 St,25.835003,-80.18409,NO SCOOT
855,4279,US - 1 & NE 69 St,25.838829,-80.18427,NO SCOOT
856,4397,US - 1 & NE 50 Ter,25.822187,-80.18723,NO SCOOT
857,4777,US - 1 & NE 62 St,25.833338,-80.184074,NO SCOOT
858,2004,US - 1 @ NE 13800 Blk,25.904263,-80.159225,NO SCOOT
859,2025,US - 1 / NE 140 St / NE 141 St,25.906368,-80.158615,NO SCOOT
860,2537,N Miami Blvd & US - 1,25.889408,-80.16373,NO SCOOT
861,3387,I - 95 NB & Miami Gardens Dr,25.941559,-80.185875,SCOOT
862,3435,Miami Gardens Dr & NE 10 Av,25.943493,-80.18091,SCOOT
863,3510,Miami Gardens Dr & NE 14 Av,25.944784,-80.17327,SCOOT
864,3807,Miami Gardens Dr & NE 15 Av,25.944979,-80.171,SCOOT
865,3933,NE 19 Av & NE 183 St & NE 18 Rd,25.944262,-80.16283,NO SCOOT
866,3942,Miami Gardens Dr @ NE 1700 Blk,25.945934,-80.16696,SCOOT
867,4327,Miami Gardens Dr @ NE 1200 Blk,25.945415,-80.17576,SCOOT
868,3875,Ives Dairy Rd & NE 12 Av,25.96486,-80.17831,SCOOT
869,3887,Ives Dairy Rd & NE 14 Av,25.964901,-80.17417,SCOOT
870,4302,N Miami Av & N 199 St,25.957363,-80.20156,SCOOT
871,4303,NE 2 Av & NE 199 St,25.957542,-80.19767,SCOOT
872,4537,NE 2 Av & NE 215 St,25.97298,-80.19815,NO SCOOT
873,4607,Ives Dairy Rd @ NE 800 Blk,25.961956,-80.18699,SCOOT
874,4635,Ives Dairy Rd & NE 195 St,25.958033,-80.19276,SCOOT
875,4664,Ives Dairy Rd & San Simeon Way & NE 10 Av Rd,25.96308,-80.18566,SCOOT
876,5159,San Simeon Way & NE 215 St,25.973152,-80.19442,NO SCOOT
877,5497,Ives Dairy Rd & NE 199 St,25.96019,-80.18895,SCOOT
878,6917,NE 3 Ct & NE 199 St,25.957695,-80.195335,SCOOT
879,3320,Collins Av & The Strand,25.96631,-80.119576,NO SCOOT
880,3459,Collins Av & 185 St,25.947325,-80.12091,NO SCOOT
881,3501,Collins Av & 172 St,25.93543,-80.12167,NO SCOOT
882,3881,Collins Av & 174 St,25.937656,-80.12154,NO SCOOT
883,4142,Collins Av & Galahad Dade Blvd,25.955633,-80.12026,NO SCOOT
884,4549,Collins Av & 178 St,25.941439,-80.1213,NO SCOOT
885,4605,Collins Av & 189 St,25.950504,-80.12094,NO SCOOT
886,4606,Collins Av & SR-856,25.953608,-80.12066,NO SCOOT
887,4733,Collins Av & 170 St,25.934149,-80.12176,NO SCOOT
888,4735,Collins Av & 183 St,25.94571,-80.12101,NO SCOOT
889,5727,Collins Av @ 16900 Blk,25.9326,-80.12187,NO SCOOT
890,6081,Collins Av / 175 Ter / 178 St,25.939333,-80.12145,NO SCOOT
891,2866,E 4 Av & E 21 St,25.841074,-80.27401,NO SCOOT
892,2867,Palm Av & 21 St,25.84083,-80.28205,NO SCOOT
893,2868,E 4 Av & E 25 St,25.8447,-80.27424,NO SCOOT
894,3750,E 6 Av & E 25 St,25.844807,-80.27022,NO SCOOT
895,3812,E 6 Av & E 21 St,25.841185,-80.26999,NO SCOOT
896,4006,W 21 St @ W 250 Blk,25.840683,-80.287,NO SCOOT
897,4112,E 1 Av & E 21 St,25.840904,-80.28006,NO SCOOT
898,4723,E 2 Av & E 21 St,25.84096,-80.27806,NO SCOOT
899,4775,W 2 Av & W 21 St,25.840714,-80.28602,NO SCOOT
900,5768,Palm Av & 23 St,25.842875,-80.28214,NO SCOOT
901,5176,NW 7 Av & NW 199 St,25.956785,-80.213844,SCOOT
902,5177,NW 12 Av & NW 199 St,25.956444,-80.22189,SCOOT
903,5317,NW 14 Ct & NW 199 St,25.956234,-80.226616,SCOOT
904,2523,Miami Gardens Dr & NW 2 Av,25.942554,-80.20519,NO SCOOT
905,3108,NW 2 Av & NW 199 St,25.95707,-80.205696,SCOOT
906,3215,NW 2 Av & NW 7 Av Ext,25.934532,-80.204994,NO SCOOT
907,3467,NW 2 Av & NW 207 St,25.965565,-80.20591,SCOOT
908,3612,NW 2 Av & NW 191 St,25.94981,-80.205444,NO SCOOT
909,3808,Miami Gardens Dr & NE 2 Av,25.94281,-80.1968,SCOOT
910,3876,NW 2 Av & NW 215 St,25.972698,-80.20613,SCOOT
911,3893,N Miami Av & N 188 St,25.947077,-80.20127,NO SCOOT
912,3895,Miami Gardens Dr & N Miami Av,25.942698,-80.20109,SCOOT
913,3904,NW 2 Av & NW 188 St,25.946865,-80.20532,NO SCOOT
914,3992,NW 2 Av & NW 177 St,25.93715,-80.204895,NO SCOOT
915,4110,NW 4 Av & NW 7 Av Ext & NW 171 St,25.931543,-80.20863,NO SCOOT
916,4761,Miami Gardens Dr & NE 2 Ct,25.942852,-80.19594,SCOOT
917,4772,NW 2 Av & NW 202 Ter,25.961266,-80.205826,SCOOT
918,5186,N Miami Av & N 191 St,25.949982,-80.2014,NO SCOOT
919,5362,NW 2 Av @ NW 21200 Blk,25.97065,-80.20606,SCOOT
920,6161,NW 199 St @ NW 100 Blk,25.957283,-80.20365,SCOOT
921,3692,I - 95 NB & Ives Dairy Rd,25.963774,-80.16487,SCOOT
922,3693,I - 95 SB & Ives Dairy Rd,25.964159,-80.16623,SCOOT
923,3768,Highland Lakes Blvd & NE 203 St,25.963062,-80.16203,SCOOT
924,5448,Ives Dairy Rd & NE 16 Av,25.96462,-80.170135,SCOOT
925,5510,Ives Dairy Rd & NE 15 Ct,25.964655,-80.17111,SCOOT
926,4572,NW 7 Av & NW 215 St,25.972378,-80.21485,NO SCOOT
927,4890,NW 215 St @ NW 1700 Blk,25.97199,-80.23416,NO SCOOT
928,4966,NW 215 St & NW 13 Ct,25.97223,-80.224884,NO SCOOT
929,2400,NW 10 Av & NW 20 St,25.79512,-80.21108,SCOOT
930,2401,NW 12 Av & NW 20 St,25.795,-80.215164,SCOOT
931,2402,NW 17 Av & NW 20 St,25.79474,-80.22326,SCOOT
932,2409,NW 12 Av & NW 22 St,25.797771,-80.215256,SCOOT
933,3885,NW 14 Av & NW 20 St,25.794867,-80.219185,SCOOT
934,4696,NW 13 Av & NW 20 St,25.79493,-80.21712,SCOOT
935,4698,NW 19 Av & NW 20 St,25.794647,-80.22739,SCOOT
936,2357,NW 8 St Rd & NW 11 St,25.784203,-80.20978,NO SCOOT
937,2376,NW 10 Av & NW 14 St,25.78773,-80.211006,SCOOT
938,4765,Bob Hope Rd & NW 17 St,25.791416,-80.21022,SCOOT
939,5162,Bob Hope Rd & NW 15 St,25.78934,-80.210144,SCOOT
940,5234,Bob Hope Rd & NW 18 St,25.792387,-80.21025,SCOOT
941,5435,Bob Hope Rd / NW 15 St / NW 17 St,25.790707,-80.2102,SCOOT
942,5743,NW 14 St / NW 11 Av / NW 12 Av,25.78764,-80.21387,SCOOT
943,6729,NW 11 Av & NW 14 St,25.787697,-80.21261,SCOOT
944,6867,Bob Hope Rd / NW 19 St / NW 20 St,25.794336,-80.21106,SCOOT
945,2359,NW 12 Av & NW 11 St,25.78393,-80.21463,SCOOT
946,2377,NW 12 Av & NW 14 St,25.787594,-80.215004,SCOOT
947,3152,NW 12 Av & NW 16 St,25.790459,-80.21504,SCOOT
948,3402,NW 12 Av & NW 12 St,25.785686,-80.21489,SCOOT
949,3521,North River Dr & NW 14 Av & NW 12 St,25.785528,-80.21884,SCOOT
950,3680,NW 14 Av & NW 14 St,25.787453,-80.21891,SCOOT
951,4336,NW 13 Ct & NW 14 St,25.787521,-80.217514,SCOOT
952,4774,NW 12 Av @ NW 1500 Blk,25.789392,-80.21502,SCOOT
953,5187,NW 14 Av & NW 17 St,25.791162,-80.219086,SCOOT
954,5670,North River Dr & NW 15 Av & NW 13 Ter,25.786242,-80.220764,SCOOT
955,6654,NW 16 St / NW 12 Av / NW 13 Av,25.790428,-80.21678,SCOOT
956,4709,Okeechobee Rd & NW 95 St,25.859962,-80.33033,SCOOT
957,4896,Okee Frontage Rd & NW 103 St,25.867674,-80.3396,SCOOT
958,4382,NE 17 Av & NE 164 St,25.926956,-80.16607,SCOOT
959,5108,South River Dr & NW 105 Way,25.86943,-80.34417,NO SCOOT
960,2016,NE 19 Av & NE 164 St,25.927084,-80.16202,SCOOT
961,5158,Okeechobee Rd & NW 121 Way,25.88338,-80.36211,NO SCOOT
962,3092,NE 19 Av / NE 178 St / NE 179 St,25.940252,-80.162636,NO SCOOT
963,5160,South River Dr & NW 121 Way,25.883003,-80.36261,NO SCOOT
964,4105,NE 19 Av & NE 171 St,25.933353,-80.162315,SCOOT
965,6426,SW 142 Av & SW 184 St,25.596231,-80.42152,NO SCOOT
966,5785,NW 12 Av & NW 50 St,25.820993,-80.216125,NO SCOOT
967,5161,Okeechobee Rd & SR-821 SB,25.902197,-80.387344,NO SCOOT
968,5203,NW 87 Av & NW 103 St,25.868244,-80.33902,SCOOT
969,5427,Okeechobee Rd & SR-821 E,25.899889,-80.38422,NO SCOOT
970,5488,Okeechobee Rd & NW 105 Way,25.869904,-80.34372,NO SCOOT
971,5994,Okeechobee Rd & NW 138 St,25.896109,-80.379036,NO SCOOT
972,6377,Okee Frontage Rd & NW 95 St,25.860483,-80.329895,SCOOT
973,6383,Okeechobee Rd & NW 107 Av,25.890974,-80.37213,NO SCOOT
974,2378,SW 97 Av / SW 28 St / SW 29 St,25.786852,-80.23958,SCOOT
975,3341,Coral Way & SW 97 Av,25.74721,-80.35162,SCOOT
976,3802,Coral Way & SW 92 Av,25.747416,-80.343666,SCOOT
977,3822,Coral Way & SW 107 Av,25.746714,-80.367714,SCOOT
978,3991,SW 107 Av & SW 17 St,25.753193,-80.36801,SCOOT
979,4124,Coral Way & SW 102 Av,25.74701,-80.359695,SCOOT
980,4169,SW 97 Av & SW 32 St,25.73996,-80.3517,SCOOT
981,4249,Coral Way & SW 112 Av,25.746515,-80.375916,SCOOT
982,4590,SW 107 Av & SW 32 St,25.739573,-80.367714,SCOOT
983,4757,SW 107 Av @ SW 1100 Blk,25.758291,-80.36826,SCOOT
984,4776,Coral Way & SW 109 Av,25.746668,-80.371826,SCOOT
985,4816,SW 102 Av & SW 16 St,25.754356,-80.36006,SCOOT
986,4883,SW 102 Av & SW 32 St,25.739784,-80.35975,NO SCOOT
987,5221,Coral Way @ SW 10900 Blk,25.746609,-80.37332,SCOOT
988,5334,SW 107 AV & SW 16 St,25.754278,-80.368065,SCOOT
989,5959,Coral Way & SW 93 Pl,25.74733,-80.34731,SCOOT
990,2155,SW 12 Av / SW 14 St / SW 15 St,25.759802,-80.21426,NO SCOOT
991,2157,SW 13 Av / SW 19 St / SW 19 Ter,25.754255,-80.216255,NO SCOOT
992,2171,Coral Way / SW 13 Av / SW 14 Av,25.751,-80.2166,SCOOT
993,2172,Coral Way / SW 24 Av / SW 25 Av,25.750423,-80.23577,SCOOT
994,2259,SW 27 Av & SW 16 St,25.757778,-80.238556,SCOOT
995,2260,SW 32 Av & SW 16 St,25.757505,-80.24679,SCOOT
996,2262,Coral Way & SW 12 Av & SW 3 Av,25.751062,-80.214554,SCOOT
997,2263,Coral Way & SW 17 Av,25.750866,-80.22199,SCOOT
998,2264,Coral Way & SW 22 Av,25.750593,-80.23014,SCOOT
999,2265,Coral Way & SW 27 Av,25.750326,-80.23826,SCOOT
1000,2266,Coral Way & SW 32 Av,25.750105,-80.246414,SCOOT
1001,3213,Coral Way & SW 26 Rd,25.755383,-80.20819,SCOOT
1002,3920,SW 22 Av & SW 16 St,25.758123,-80.2304,SCOOT
1003,4329,SW 17 Av & SW 19 St,25.754559,-80.22212,NO SCOOT
1004,4678,Coral Way & SW 31 Rd,25.752436,-80.212524,SCOOT
1005,4897,Coral Way & SW 33 Av,25.750051,-80.24863,SCOOT
1006,5192,Coral Way & SW 25 Rd,25.756016,-80.20729,SCOOT
1007,5417,SW 22 Av & SW 19 St,25.754395,-80.23029,NO SCOOT
1008,5761,SW 32 Av & SW 28 St,25.738983,-80.24599,SCOOT
1009,6156,SW 32 Av & SW 27 St,25.741743,-80.24608,NO SCOOT
1010,6924,Coral Way / SW 34 Av / SW 35 Av,25.75002,-80.24976,SCOOT
1011,2885,Galloway Rd & Sunset Dr,25.702307,-80.33414,SCOOT
1012,3165,Sunset Dr / SW 98 Ct / SW 99 Av,25.701515,-80.35369,NO SCOOT
1013,3560,Sunset Dr & SW 92 Av,25.701977,-80.34212,SCOOT
1014,3738,Sunset Dr & SW 97 Av,25.70163,-80.35014,SCOOT
1015,4412,Sunset Dr & SW 102 Av,25.701347,-80.35814,SCOOT
1016,3941,SW 72 Av & SW 80 St,25.696066,-80.30937,SCOOT
1017,3963,SW 72 Av & SW 85 St,25.69173,-80.30923,SCOOT
1018,4518,SR-878 S & SW 72 Av,25.695585,-80.30937,SCOOT
1019,4521,SW 72 Av & SW 82 St,25.694235,-80.30929,SCOOT
1020,4684,SW 70 Av & SW 80 St,25.6962,-80.30605,SCOOT
1021,5385,SW 70 Av & SW 85 St,25.691483,-80.30677,SCOOT
1022,2146,Bayshore Dr S / Crystal View Ct / Emathla St,25.737215,-80.22678,NO SCOOT
1023,3312,S Miami Av @ S 3601 Blk,25.743721,-80.215744,SCOOT
1024,3788,Alatka St & Bayshore Dr S & Mercy Way,25.743002,-80.21679,SCOOT
1025,3792,Bayshore Dr S & SW 17 Av,25.739931,-80.2215,SCOOT
1026,4309,Tigertail Av & SW 17 Av,25.742186,-80.22162,SCOOT
1027,4770,S Miami Av / Samana Dr / SW 32 Rd,25.747187,-80.210724,SCOOT
1028,4980,Bayshore Dr S & Fair Isle St,25.739113,-80.22312,SCOOT
1029,5434,S Miami Av & S 32 Rd,25.74769,-80.20996,SCOOT
1030,6092,Bayshore Dr S & Kirk St,25.735518,-80.229195,NO SCOOT
1031,6218,S Miami Av & Samana Dr,25.745884,-80.21266,SCOOT
1032,6219,Bayshore Dr S & Fairview St E,25.740597,-80.22031,SCOOT
1033,3842,Kendall Dr & SW 137 Av,25.685339,-80.41656,SCOOT
1034,3964,Kendall Dr & SW 130 Av-S Leg & SW 132 Av-N Leg,25.685787,-80.40374,SCOOT
1035,3994,Kendall Dr & SW 117 Av Rd,25.686487,-80.38188,SCOOT
1036,3995,Kendall Dr & SW 117 Av,25.686478,-80.384575,SCOOT
1037,4286,Kendall Dr @ SW 12500 Blk,25.685951,-80.39912,SCOOT
1038,4334,Kendall Dr & SW 127 Av,25.68588,-80.40079,SCOOT
1039,4401,Kendall Dr & SR-821 NB Off,25.68625,-80.38707,SCOOT
1040,4598,Kendall Dr & SW 133 Av & SW 133 Av Rd,25.68558,-80.408714,SCOOT
1041,4604,Kendall Dr @ SW 13800 Blk,25.685225,-80.41991,SCOOT
1042,4652,Kendall Dr & SW 142 Av,25.685028,-80.424866,SCOOT
1043,4715,Kendall Dr & Mills Dr,25.68633,-80.3857,SCOOT
1044,4751,SW 117 Av & SW 84 St,25.690006,-80.38224,SCOOT
1045,4752,SW 117 Av @ SW 8600 Blk,25.687635,-80.38416,SCOOT
1046,4760,Kendall Dr & SW 112 Av,25.686651,-80.37641,SCOOT
1047,4820,Kendall Dr & SW 152 Av,25.684607,-80.441124,SCOOT
1048,4863,Kendall Dr & SW 122 Av-S Leg & SW 124 Av-N Leg,25.686157,-80.393906,SCOOT
1049,4898,Kendall Dr & SW 123 Ct-S Leg & SW 125 Av-N Leg,25.686058,-80.395905,SCOOT
1050,4923,Kendall Dr & SR-821 SB Off,25.686121,-80.391136,SCOOT
1051,5153,SW 122 Av @ SW 8800 Blk,25.685358,-80.39381,SCOOT
1052,5218,Kendall Dr & SW 147 Av,25.68497,-80.42994,SCOOT
1053,5224,Kendall Dr & SW 157 Av,25.68445,-80.446014,SCOOT
1054,5721,Hammocks Blvd & Kendall Dr & SW 150 Av,25.684698,-80.437065,SCOOT
1055,6217,Kendall Dr & SW 162 Av-N Leg,25.684145,-80.45408,SCOOT
1056,3463,SW 112 Av & SW 95 St,25.680317,-80.37618,NO SCOOT
1057,3495,Killian Dr & SW 97 Av,25.665627,-80.3511,SCOOT
1058,3728,SW 102 Av & SW 112 St,25.66529,-80.35931,NO SCOOT
1059,4002,Killian Pkwy & SR-874 NB,25.671312,-80.363464,SCOOT
1060,4003,Killian Pkwy & SW 107 Av & SW 104 St,25.67241,-80.3677,SCOOT
1061,4233,S Glades Dr & NE 19 Av,25.92814,-80.16208,SCOOT
1062,4835,NE 19 Av & NE 167 St,25.929605,-80.162155,NO SCOOT
1063,6464,NW 17 Av & NW 50 St,25.8208,-80.2244,NO SCOOT
1064,3906,Caribbean Blvd & SR-821 NB & SW 107 Av,25.576715,-80.36403,NO SCOOT
1065,2878,E 4 Av & E 49 St,25.867144,-80.27463,SCOOT
1066,2132,LeJeune Rd / NW 1 St / NW 2 St,25.773016,-80.263725,NO SCOOT
1067,2879,LeJeune Rd & E 49 St,25.867311,-80.266785,SCOOT
1068,3907,Caribbean Blvd & SR-821 SB,25.577236,-80.36524,SCOOT
1069,2880,E 10 Av & E 49 St,25.8674,-80.26298,SCOOT
1070,4126,SW 112 Av & SW 211 St,25.571169,-80.372284,SCOOT
1071,4216,SW 117 Av & SW 104 St,25.67186,-80.383995,SCOOT
1072,2141,LeJeune Rd & NW 7 St,25.778715,-80.264,SCOOT
1073,3778,Miller Dr & SR- 826 SB,25.717733,-80.31903,SCOOT
1074,4311,SW 107 Av & SW 100 St,25.675707,-80.367874,NO SCOOT
1075,2044,NW 75 St / NW 4 Ct / NW 5 Av,25.843458,-80.205444,NO SCOOT
1076,2143,LeJeune Rd & NW 14 St,25.786112,-80.26413,SCOOT
1077,3804,Miller Dr & SW 72 Av,25.717978,-80.31042,SCOOT
1078,4349,Killian Pkwy & S Kendale Blvd,25.669994,-80.36168,SCOOT
1079,2087,NW 2 Av & NW 71 St,25.839878,-80.20069,NO SCOOT
1080,4129,LeJeune Rd & NW 11 St,25.782433,-80.264084,SCOOT
1081,3882,Miller Rd W & San Amaro Dr,25.71915,-80.281654,NO SCOOT
1082,4372,SW 109 Ct & SW 104 St,25.672201,-80.37293,SCOOT
1083,2091,NW 2 Av & NW 75 St,25.843605,-80.20083,NO SCOOT
1084,6164,LeJeune Rd & NW 3 St,25.775164,-80.26384,SCOOT
1085,4183,Ludlam Rd & SW 64 St,25.710964,-80.30192,NO SCOOT
1086,4826,Killian Pkwy & SW 102 Av,25.667492,-80.358925,SCOOT
1087,6642,NW 2 Av & NW 67 St,25.83622,-80.20051,NO SCOOT
1088,6968,LeJeune Rd & SR-836 EB Off,25.783367,-80.26407,SCOOT
1089,4363,Ludlam Rd & SW 48 St,25.7259,-80.3026,SCOOT
1090,4831,SW 112 Av  SW 112 St,25.664583,-80.375595,NO SCOOT
1091,4199,I- 95 NB & NW 62 St,25.832338,-80.20551,SCOOT
1092,2318,US - 1 SB & NE 5 St,25.779171,-80.188934,SCOOT
1093,5694,SW 72 Av & SW 48 St,25.725653,-80.310715,NO SCOOT
1094,5051,SW 107 Av @ SW 9100 Blk,25.683943,-80.36724,NO SCOOT
1095,4200,I- 95 SB & NW 62 St,25.832312,-80.20627,SCOOT
1096,2342,US - 1 & NE 10 St,25.783909,-80.189644,SCOOT
1097,6378,Miller Dr & SW 77 Ct,25.717655,-80.320076,SCOOT
1098,6497,SW 72 Av & SW 64 St,25.710676,-80.31004,SCOOT
1099,6649,Ludlam Rd & SW 44 St,25.729656,-80.30273,SCOOT
1100,5182,Galloway Rd & SW 94 St,25.682611,-80.335434,NO SCOOT
1101,5943,Galloway Rd & SW 92 St,25.684412,-80.33545,NO SCOOT
1102,6586,Killian Dr & SW 82 Av,25.666315,-80.32672,NO SCOOT
1103,4909,SW 122 Av & SW 18 St,25.751637,-80.39037,SCOOT
1104,5035,SW 132 Av & SW 18 St,25.751022,-80.41034,NO SCOOT
1105,5042,SW 127 Av & SW 18 St,25.751291,-80.400406,SCOOT
1106,5740,SW 122 Av & SW 20 Ter,25.749424,-80.39033,SCOOT
1107,2366,Bayshore Dr N & NE 14 St,25.788275,-80.18796,SCOOT
1108,2380,Bayshore Dr N & NE 15 St,25.789576,-80.187225,SCOOT
1109,3794,Maynada St & Ponce De Leon Blvd & Sunset Dr,25.70495,-80.2731,NO SCOOT
1110,5129,Sunset Dr & Yumuri St,25.704601,-80.28216,NO SCOOT
1111,5384,Sunset Dr & SW 52 Av,25.70478,-80.27721,NO SCOOT
1112,5726,Kendall Dr & Krome Av,25.68862,-80.47835,NO SCOOT
1113,6396,Kendall Dr & SW 167 Av,25.683905,-80.46199,NO SCOOT
1114,6956,Kendall Dr & SW 172 Av,25.686615,-80.47162,NO SCOOT
1115,4182,SW 97 Av & SW 104 St,25.672894,-80.35132,NO SCOOT
1116,3473,Ludlam Rd & Old Cutler Rd,25.644768,-80.30156,SCOOT
1117,5143,Old Cutler Rd @ SW 13500 Blk,25.645433,-80.29127,NO SCOOT
1118,6051,Howard Dr EB & Old Cutler Rd,25.644539,-80.30303,SCOOT
1119,3247,Old Cutler Rd & Red Rd,25.663761,-80.284035,NO SCOOT
1120,3795,Killian Dr & Red Rd,25.668367,-80.28411,NO SCOOT
1121,4418,Old Cutler Rd & SW 128 St,25.652613,-80.285576,SCOOT
1122,5763,Red Rd & SW 120 St,25.65998,-80.283936,NO SCOOT
1123,3944,SW 99 Ct & SW 84 St,25.690916,-80.35511,NO SCOOT
1124,4600,SW 107 Av & SW 84 St,25.690462,-80.36594,NO SCOOT
1125,4263,SW 102 Av & SW 124 St,25.654184,-80.35894,NO SCOOT
1126,4472,SW 109 Av & SW 128 St,25.649948,-80.37121,NO SCOOT
1127,4755,Mitchell Dr & SW 92 Av,25.63622,-80.342,NO SCOOT
1128,4983,SW 102 Av & SW 128 St,25.65042,-80.358765,NO SCOOT
1129,5705,Howard Dr & SW 102 Av,25.643093,-80.35848,NO SCOOT
1130,5724,SW 97 Av & SW 128 St,25.650745,-80.35059,NO SCOOT
